instance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
recon_inst_mdp__8.log,2.55E-06,1.31E-05,2.80E-05,1.20E-05,2.47E-05,1.90E-05,2.02E-05,1.91E-05,1.56E-05,2.04E-05,3.96E-05,4.59E-05,3.63E-05,3.91E-05,4.04E-05,5.43E-05,4.62E-05,5.62E-05,4.46E-05,8.15E-05,0.000102198,9.92E-05,0.000175385,0.000126328,0.0003239,0.00055208,0.00110796,0.001803628,0.00261404,0.002110066,0.000683324,0,0,0,0,0,0,0,0, nan
recon_inst_mdp__9.log,0,0,0,4.67E-06,4.68E-06,3.55E-06,1.50E-05,8.24E-06,1.66E-05,9.55E-06,1.34E-05,2.55E-05,3.61E-05,5.45E-05,5.74E-05,7.70E-05,5.33E-05,6.35E-05,9.56E-05,7.67E-05,0.000102406,0.000145608,0.00012927,0.000223852,0.000248912,0.000304089,0.000186241,6.66E-05,3.17E-05,8.55E-06,0,0,0,0,0,0,0,0,0, nan
skill_teaching_inst_mdp__1.log,1.81E-05, nan,0, nan,0, nan,8.22E-07, nan,8.31E-06, nan,0, nan,0, nan,0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
skill_teaching_inst_mdp__10.log,0, nan,0, nan,0, nan,0, nan,1.13E-07, nan,5.18E-07, nan,2.34E-06, nan,2.74E-05, nan,8.73E-05, nan,0.000227282, nan,0.000884766, nan,0.00162129, nan,0.00293481, nan,0.014130213, nan,0.025558075, nan,0.039469401,0.001930981,0.044122666,0.25,0.058677379,0.166666667,0.067528736,0.125,0, nan
skill_teaching_inst_mdp__2.log,1.79E-06, nan,6.67E-08, nan,2.47E-07, nan,8.62E-07, nan,0, nan,0, nan,0, nan,0, nan,0, nan,0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
skill_teaching_inst_mdp__3.log,0.00016952, nan,7.12E-05, nan,0, nan,0.005556358, nan,2.92E-06, nan,0.016671924, nan,0.005619666, nan,0.013904709, nan,0.011904762, nan,0.01, nan,0.003970881, nan,0.016708287, nan,0.005871204, nan,0.006944444, nan,0.010416667, nan,0, nan,0, nan,0, nan,0, nan,0, nan
skill_teaching_inst_mdp__4.log,0.000137325, nan,9.54E-05, nan,5.49E-07, nan,6.05E-06, nan,0.005562481, nan,0.011127183, nan,0.011135085, nan,0.002855396, nan,0.003645156, nan,0.010890229, nan,0.00843263, nan,0.009672852, nan,0.013888889, nan,0.010416667, nan,0.016666667, nan,0, nan, nan, nan, nan, nan, nan, nan, nan, nan
skill_teaching_inst_mdp__5.log,0.006010589, nan,0.000278305, nan,0.007669933, nan,0.003971747, nan,0.002361629, nan,0.008078256, nan,0.009708172, nan,0.01519401, nan,0.004059635, nan,0.010030891, nan,0.009888037, nan,0.00253373, nan,0.004774329, nan,0.012487669, nan,0.022574831,0.111111111,0.039396032,0.103174603,0.030355496,0.090277778,0.051097435,0.074074074,0.062962963,0.086805556,0, nan
skill_teaching_inst_mdp__6.log,0.000262964, nan,0.000167226, nan,0.00406072, nan,0.000544286, nan,0.000743319, nan,0.007595348, nan,0.009525529, nan,0.011494101, nan,0.002382627, nan,0.010071724, nan,0.015418903, nan,0.01175108, nan,0.015861449, nan,0.013879893, nan,0.024924133,0.111111111,0.029037829,0.083333333,0.039486721,0.092592593,0.046296296,0.077777778,0.053703704,0.047008547,0, nan
skill_teaching_inst_mdp__7.log,1.17E-05, nan,1.73E-05, nan,2.45E-05, nan,7.43E-05, nan,0.00013217, nan,0.000361391, nan,0.000444935, nan,0.000631039, nan,0.000708566, nan,0.004277966, nan,0.001165749, nan,0.006679582, nan,0.012810562, nan,0.014807453, nan,0.017442668, nan,0.034989179, nan,0.029485555, nan,0.057559275,0.063492063,0.066666667,0.047619048,0, nan
