instance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
recon_inst_mdp__8.log,0.884789443,0.886028868,0.884460505,0.880791639,0.883309781,0.878406585,0.877205164,0.867318022,0.862948199,0.861676962,0.86164331,0.859955379,0.861433136,0.856512514,0.851504657,0.855595218,0.852244763,0.849280746,0.851269797,0.845472464,0.843750498,0.838949575,0.840830437,0.845577331,0.838407893,0.831712748,0.816557876,0.79656064,0.780133749,0.757964319,0.726830486,0.768599485,0.79079337,0.723782756,0.682968762,0.692901952,0.761050538,0.833351342,0.980555556, nan
recon_inst_mdp__9.log,0.995282826,0.998228014,0.998640318,0.999176563,0.999190625,0.998160376,0.99827383,0.998452612,0.998084112,0.998082848,0.997530582,0.995578505,0.989289213,0.987029666,0.980165543,0.97584787,0.969339153,0.96430951,0.960710934,0.955961451,0.950831729,0.945435264,0.937120506,0.915335688,0.872812691,0.840780474,0.812001178,0.801358532,0.770529887,0.741819932,0.689618207,0.51477242,0.742804962,0.830100983,0.851893951,0.891347524,0.909848515,0.939410507,0.995833333, nan
skill_teaching_inst_mdp__1.log,0.89228394, nan,0.919611443, nan,0.920813538, nan,0.871794634, nan,0.843149413, nan,0.870743466, nan,1, nan,1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
skill_teaching_inst_mdp__10.log,0.403602624, nan,0.334415756, nan,0.280896613, nan,0.255907869, nan,0.240515236, nan,0.254240714, nan,0.254373792, nan,0.257158234, nan,0.255224181, nan,0.256646459, nan,0.269718003, nan,0.289860146, nan,0.333890876, nan,0.37253542, nan,0.426198659, nan,0.541877232, nan,0.696386173, nan,0.781656894, nan,0.788888889, nan,0.813888889, nan
skill_teaching_inst_mdp__2.log,0.930045077, nan,0.946155082, nan,0.973384225, nan,0.951014918, nan,0.913946579, nan,0.913637092, nan,0.933333333, nan,1, nan,0.833333333, nan,1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
skill_teaching_inst_mdp__3.log,0.848548802, nan,0.862769132, nan,0.885442196, nan,0.882877187, nan,0.887776374, nan,0.915700256, nan,0.905082272, nan,0.918254314, nan,0.913378887, nan,0.951198612, nan,0.93457187, nan,0.939551192, nan,0.896939339, nan,0.883966823, nan,0.94047619, nan,0.966666667, nan,0.888888889, nan,0.805555556, nan,0.833333333, nan,0.916666667, nan
skill_teaching_inst_mdp__4.log,0.791241569, nan,0.813260584, nan,0.837155038, nan,0.856710247, nan,0.853050924, nan,0.856084212, nan,0.86659501, nan,0.878712219, nan,0.864368825, nan,0.856362456, nan,0.843595771, nan,0.900792452, nan,0.92534105, nan,0.905934503, nan,0.94047619, nan,0.944444444, nan,0.916666667, nan,0.75, nan,0.75, nan,0.916666667, nan
skill_teaching_inst_mdp__5.log,0.183076543, nan,0.196368982, nan,0.208596352, nan,0.240696837, nan,0.280852721, nan,0.386685163, nan,0.440268271, nan,0.510607524, nan,0.540774631, nan,0.598241586, nan,0.654541258, nan,0.709783219, nan,0.755187366, nan,0.766686573,0.666666667,0.800853474,0.694444444,0.78907069,0.708333333,0.735292275,0.722222222,0.747601477,0.738888889,0.731481481,0.730769231,0.768518519, nan
skill_teaching_inst_mdp__6.log,0.121534827, nan,0.135845135, nan,0.160282677, nan,0.18859524, nan,0.213256668, nan,0.250886478, nan,0.304020143, nan,0.355267968, nan,0.42388065, nan,0.544900548, nan,0.572641289, nan,0.63183239, nan,0.65243261, nan,0.72351533, nan,0.772118044, nan,0.793284904,0.694444444,0.761674974,0.736111111,0.77037037,0.722222222,0.744444444,0.75,0.751851852, nan
skill_teaching_inst_mdp__7.log,0.151876232, nan,0.153082864, nan,0.150680597, nan,0.149945889, nan,0.157891249, nan,0.172672562, nan,0.196796881, nan,0.234097019, nan,0.264111445, nan,0.300051852, nan,0.342530726, nan,0.375507718, nan,0.426305724, nan,0.524944331, nan,0.595785421, nan,0.607810598,0.666666667,0.67874084,0.714285714,0.737094744,0.714285714,0.73968254,0.69047619,0.7, nan
skill_teaching_inst_mdp__8.log,0.11750713, nan,0.117296928, nan,0.11806232, nan,0.120131368, nan,0.124037846, nan,0.13345492, nan,0.147744748, nan,0.178673084, nan,0.220575213, nan,0.249575422, nan,0.322900368, nan,0.401624915, nan,0.446424163, nan,0.541802951, nan,0.615122185, nan,0.696413234, nan,0.699045044, nan,0.741481019, nan,0.733333333,0.714285714,0.719047619, nan
